Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,0,-2.783203654618376,-0.8310334670253868
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,3,-2.2337549011887017,-0.15901191524313643
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,52,2782,0,1,0,0,0,0,0,1,0,0,1308,1278,0,1,3.1327414426700178,0.5143815675010416
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,61,2372,0,0,0,1,0,0,0,1,0,0,900,883,0,2,1.4799454951008053,1.9160295241715288
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0,3,-1.7009359532867898,1.736381777602819
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,0,0,1,0,0,0,0,1,0,0,222,191,0,3,-1.8630611423682422,1.7261225350188512
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,47,2805,0,1,0,0,0,0,0,1,0,0,433,364,0,2,-0.2839450628802394,2.181630985636017
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,37,2361,0,0,0,1,0,0,0,1,0,0,89,59,0,0,-2.432487151090436,-1.5695155499745532
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,41,2829,0,0,0,1,0,1,0,0,0,0,1122,994,0,2,2.163960683328583,3.4970309833679214
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,58,2477,0,0,0,1,0,1,0,0,0,0,1282,1182,1,1,4.2528039813870695,-0.9263975399494793
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,3,-1.8122970304713883,1.5486833179745865
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,60,2539,0,1,0,0,0,0,0,0,1,0,23,3,0,3,-2.7912253812236507,-0.14991992951229385
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,65,2428,0,0,1,0,0,0,0,1,0,0,346,294,0,2,0.4195455820992508,-0.09613702971845323
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,43,2233,0,0,1,0,0,0,0,0,1,0,67,58,0,0,-2.5892773573900896,-1.2872789122433965
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,56,2182,0,0,0,1,0,0,0,1,0,0,885,868,1,2,0.6890529752599065,1.185714947432585
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,0,0,0,1,0,0,0,1,0,0,996,813,0,1,3.7626243464762057,-0.012237101447777057
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,1,4.376281662732838,1.5546014279298626
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,3,-1.5844952953758198,0.7854539739942422
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,3,-2.7004193859521983,0.1742384503747141
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,0,0,1,0,0,0,0,0,0,1,125,-166,0,2,0.673538435743584,2.940199381665955
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571,1554,0,1,4.347182281282644,-2.4738245485558674
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760,1723,1,1,3.5942412511034716,-1.019817033288477
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021,899,0,2,0.9667864080343765,2.895923097791607
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,1,1.5436920746218787,-1.7151190596543406
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,1,3.473217347663965,-2.1443713635560395
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,1,4.008883448951288,0.6100333069254564
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,0,-3.347000935543583,-1.2212081122166336
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,2,1.5564731402799854,0.4604724670940169
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178,1025,0,1,3.6610137186326677,-0.056436637241751623
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,2,-0.04893106175644454,2.274753919228683
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,3,-3.1392947315969177,-0.6459376625881302
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,58,2242,0,0,0,1,0,0,0,1,0,0,892,831,1,2,1.3031436899841695,0.2243146597975658
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,3,-2.7158154941188806,-0.021439200240421608
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,0,1,0,0,0,0,0,1,0,0,720,558,0,2,2.5461710214109936,0.5545321620068334
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,1,3.432395131002359,0.6557986690069543
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,0,-3.0639208720960007,-1.1488321340793732
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,0,0,0,0,1,0,0,0,0,1,338,288,0,2,-0.45469645627488253,0.7680485767688958
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,1,3.749079067667934,-1.8463985377643048
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541,1449,0,1,4.510587470051451,-1.0557286946498297
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,45,2562,0,0,0,1,0,0,0,0,1,0,125,77,0,0,-2.385336802545298,-0.18123478024771142
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,0,0,1,0,0,0,0,1,0,0,90,81,0,0,-2.804621503813224,-0.8380635840683228
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,3,-1.5068567004729403,1.3067590708507475
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,0,1,0,0,0,0,0,0,0,1,894,859,0,2,1.319080235970613,3.309510759760491
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,0,-1.873509679377612,-0.5827965746338176
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0,3,-1.6778236975146517,0.0850341823911187
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,3,-2.372032554296802,0.24049790032503415
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,0,1,0,0,0,0,0,0,0,1,986,920,0,1,4.213454736078059,-2.0922863486413488
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,63,2623,0,1,0,0,0,0,0,1,0,0,255,235,1,3,-1.0455410422771851,1.3005957870328233
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,2,0.5777762331608407,2.097180733788767
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486,1310,0,2,3.2225302214603233,4.736351528085306
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,38,2662,0,0,0,1,0,0,0,0,0,1,152,145,0,0,-2.593150001843567,0.010608987625389877
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,67,2550,0,0,0,0,1,0,0,0,1,0,952,880,3,1,3.171442150952949,-1.4341480907482005
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,52,2226,1,0,0,0,0,0,0,0,1,0,32,29,0,0,-2.8542566269211593,-1.2371930976851533
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,1,2.3246666068511304,-1.1327345196584855
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,3,-0.9551375584448745,1.535903699017407
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,45,2814,0,1,0,0,0,0,0,0,0,1,494,431,3,2,1.683799928052803,-0.21612716113023087
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,57,2165,0,1,0,0,0,0,0,0,0,1,8,7,0,3,-5.336527052346532,4.304343923303119
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,0,-2.3157998927505328,-1.4857881068196626
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,2,-0.36723962351101025,1.3420035358812372
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,0,-3.1934087712680963,-1.4997494904028945
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2,1,3.882869200395037,-0.6977031893075166
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,0,-3.270396984199535,-1.1246592000060236
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0,1,3.4340706589403,-1.316845120006747
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0,1,3.1866936152544456,-1.3484342320016862
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0,1,2.813570777444942,-0.8839305409785474
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2,2,2.1912115557418224,2.5619974768604754
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,3,-2.4405169203401216,0.5552363421788047
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0,0,-2.312996232103335,-1.0125085132765619
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0,1,4.027469687881778,-1.4254146227533178
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,2,0.118399646844479,0.20250981338530702
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,2,1.2739159650567862,0.4380222338873074
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,0,-2.8231860626095067,-1.6556024662646962
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0,1,1.8795678456761147,-1.774734927472163
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1,2,-0.2575264623826766,4.125049701887464
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0,3,-2.5702690434004394,0.1352948842322305
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0,0,-2.9150264976201536,-2.0553015828841006
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,0,-1.9424917534699198,1.6315918395448186
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3,1,6.402029775179319,-1.9970596397353568
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0,0,-2.8224590610605462,-1.1368916895593737
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0,1,4.031208088238669,0.19980471412827863
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,3,-2.6735434279873758,-0.3954810578465619
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0,2,0.5633992824921943,2.997191372269164
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,3,-1.640694300771614,-0.8357850829617691
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,0,-2.5758953133132003,-1.8559033991473362
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,2,1.8028119762821162,1.3909005938528975
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1,1,5.417552260518946,-1.9954631177461737
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0,2,2.3943978124157934,1.623934612958363
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550,1504,0,1,2.6653039754798153,0.48131711916357395
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0,1,3.8481012667427623,-0.689337148600575
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,51,2219,0,1,0,0,0,0,0,0,0,1,22,10,1,0,-2.9710386457121922,-1.3262837751215852
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,1,0,0,0,0,0,0,0,0,1,145,141,0,3,-1.8141685390826363,0.21940660746220478
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,0,0,1,0,0,0,0,0,1,0,838,730,1,2,2.304587669398845,0.43090470489761606
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,0,0,1,0,0,0,0,0,0,1,28,28,0,0,-2.1046035577577697,-2.407392270994869
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,0,-0.452119704174433,-0.0988530349472883
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0,3,-2.4061141560609065,-0.6488093092555277
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1,1,4.135051143941717,-1.957509136503345
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0,2,1.8777548377983502,0.8612370864707819
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1,0,-0.9815123253506365,-0.4272960221595868
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3,1,5.753168819458519,-2.377398000359781
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,0,1,0,0,67,62,0,0,-2.834523108515204,-0.7946777838022997
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2,2,0.14954939783196328,3.0881710910028746
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,0,1,0,0,758,715,0,1,1.8185445657491874,-2.6692464721318716
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,0,1,0,0,221,206,0,3,-0.9538527528159136,0.5891208829512411
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606,1527,1,1,3.6767380961492444,-1.1823042361609242
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,0,1,274,271,0,2,2.970457478974837,0.7089626983147542
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0,0,-2.6471782579577754,-1.828280484038067
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0,0,0.21717932318154032,-1.797079306650741
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0,0,-2.7411921096663496,-0.6508470813104508
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,0,1,0,0,0,0,0,1,0,0,297,288,1,3,-0.9682427582713277,0.0928047551378211
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,0,1,952,876,0,2,2.1597074882955076,1.3276451844373618
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,0,1,0,0,64,58,0,0,-2.793258649817921,-1.5299769111739272
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0,0,-2.1398005857898825,-0.8210934996169682
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,0,1,0,0,0,0,0,0,1,0,32,13,1,0,-2.8686041337872052,-1.4853456953370197
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235,1207,0,1,4.707279932280227,-2.5614581367997635
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383,1276,1,1,3.4077372920340205,1.1246125720866786
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682,1549,2,1,3.2029726100170786,1.834055515371365
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0,2,1.6818390219358093,4.084512568221958
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2,2,-0.22037788329731048,3.02260496976543
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0,0,-2.6290862346642587,-0.9035021227418626
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,0,1,19,17,0,3,-2.989276295151804,0.08233031386103956
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,0,47,24,0,3,-1.9879841348055993,-1.3408842830260568
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,0,724,539,0,1,3.83791674697643,-0.3466350567751068
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4,1,4.199945587191556,0.20634078385131857
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702,1669,1,1,4.440765384880032,0.23111263206101382
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169,1147,0,1,3.2980485451676063,1.6262629109154454
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0,0,-2.8878083491379933,-1.7093207597364777
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253,1226,0,1,2.5083609545141172,-1.7732483461289412
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0,1,3.0458302069816274,0.36271851905906677
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,0,1,0,658,567,0,2,0.6923137295679316,2.2276714998956844
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0,3,-2.0753594291749713,-0.6060539562667279
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,345,276,0,2,0.39057655521429363,0.6431023127252671
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0,0,-2.914570959870474,-1.0435334357852681
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,45,27,0,0,-3.168313847881955,-1.0615378270409377
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,801,701,0,1,3.165867234322206,0.688705780546949
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0,3,-2.8556241733518486,0.2638389822988432
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,447,439,0,2,0.26536628079343516,1.3973934093067975
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0,2,0.5214243047160292,3.1253724405362395
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,0,1,0,14,13,0,3,-2.399406229517309,-0.735127850616964
